FlightGroup,Dept_Day,Taken_Day,Days_To_Dept,Duration,Available,Hopping,Total_Fare
11,2,5,59,155,5.0,0,5160.0
14,4,1,61,170,9.0,0,3211.0
7,3,0,37,175,8.0,0,6887.0
12,1,3,46,175,7.0,0,4530.0
7,5,1,59,165,3.0,0,4377.0
21,1,0,66,160,9.0,0,5508.0
18,0,1,20,170,9.0,0,8095.0
8,5,3,68,245,19.0,0,4696.0
8,0,3,15,245,22.0,0,4696.0
9,4,0,41,165,3.0,0,4944.0
22,1,0,17,165,9.0,0,4668.0
8,5,5,76,175,51.0,0,3925.0
7,1,4,34,175,8.0,0,5554.0
0,6,0,54,165,1.0,0,5596.0
9,0,4,59,165,10.0,0,4944.0
8,6,4,50,180,10.0,0,6361.0
21,4,1,75,175,9.0,0,5718.0
22,4,3,63,160,9.0,0,5508.0
0,0,1,62,165,9.0,0,4861.0
14,1,0,52,170,9.0,0,5469.0
22,6,1,60,160,9.0,0,5508.0
12,5,5,55,175,7.0,0,5160.0
9,3,0,72,170,76.0,0,4377.0
8,4,3,35,180,10.0,0,6887.0
0,6,0,12,165,9.0,0,7171.0
7,3,0,86,175,51.0,0,3925.0
17,6,2,3,485,9.0,0,8255.0
0,1,0,10,170,9.0,0,7171.0
22,2,3,2,160,3.0,0,11178.0
6,2,0,8,275,10.0,0,7253.0
10,5,3,40,180,7.0,0,6126.0
6,6,1,60,170,12.0,0,3925.0
9,1,5,40,285,4.0,0,9641.0
9,4,4,30,170,35.0,0,4377.0
10,1,1,72,180,7.0,0,5160.0
22,2,0,50,160,4.0,0,7398.0
10,6,3,83,180,3.0,0,3270.0
13,4,3,35,165,7.0,0,8121.0
14,4,4,44,170,9.0,0,4273.0
12,4,5,29,165,7.0,0,8121.0
21,2,4,53,175,9.0,0,7398.0
1,5,1,17,165,9.0,0,7381.0
3,3,1,15,165,3.0,0,4756.0
12,5,5,76,175,7.0,0,5160.0
6,3,0,86,175,12.0,0,4644.0
11,0,0,70,160,7.0,0,6651.0
9,2,0,36,285,3.0,0,8562.0
21,5,0,4,175,9.0,0,8448.0
6,1,1,37,175,6.0,0,8041.0
12,6,4,85,175,7.0,0,5160.0
6,5,0,60,165,9.0,0,6887.0
6,6,3,62,170,4.0,0,4644.0
7,1,0,3,170,2.0,0,6991.0
9,3,5,25,280,2.0,0,4697.0
9,5,0,81,285,2.0,0,3629.0
21,3,0,37,175,9.0,0,7398.0
6,3,4,61,170,10.0,0,6887.0
7,5,1,38,170,8.0,0,4944.0
7,1,4,13,175,71.0,0,3925.0
18,2,0,8,170,9.0,0,6887.0
18,3,4,26,170,9.0,0,3925.0
16,6,3,41,170,9.0,0,4273.0
20,1,4,90,170,9.0,0,3265.0
9,0,1,20,165,2.0,0,4644.0
5,6,5,91,160,18.0,0,4594.0
14,4,5,64,170,9.0,0,3211.0
6,6,3,83,170,36.0,0,4644.0
12,5,0,18,175,2.0,0,4530.0
19,2,0,29,400,9.0,0,5835.0
7,6,4,15,170,49.0,0,3579.0
6,4,5,50,170,8.0,0,8671.0
21,6,4,29,160,9.0,0,4668.0
7,4,4,23,175,31.0,0,3925.0
9,5,0,46,285,1.0,0,4208.0
1,6,4,71,165,6.0,0,4021.0
6,5,4,77,275,33.0,0,5455.0
21,6,5,42,160,8.0,0,7398.0
21,0,1,48,175,9.0,0,7608.0
18,0,5,79,170,9.0,0,3579.0
11,6,0,89,160,5.0,0,3270.0
0,6,0,89,165,1.0,0,3548.0
7,5,5,20,170,80.0,0,3579.0
7,1,3,67,165,29.0,0,3264.0
8,4,5,50,180,8.0,0,5554.0
9,1,4,48,165,10.0,0,8041.0
6,6,3,69,275,2.0,0,5531.0
20,4,5,71,170,9.0,0,3265.0
8,2,4,25,175,15.0,0,5554.0
12,4,4,58,165,7.0,0,5160.0
0,1,4,76,170,9.0,0,4021.0
13,5,5,76,165,7.0,0,3270.0
21,4,3,63,160,9.0,0,5718.0
8,3,0,37,180,5.0,0,8671.0
17,3,0,51,485,9.0,0,6517.0
6,6,5,70,275,15.0,0,5965.0
7,2,0,29,175,2.0,0,5554.0
19,0,2,5,400,9.0,0,9091.0
8,5,4,77,175,43.0,0,3925.0
19,3,1,29,400,9.0,0,5297.0
2,3,4,40,165,8.0,0,9166.0
2,0,5,58,165,1.0,0,5596.0
6,4,0,69,275,3.0,0,5547.0
11,6,3,6,155,7.0,0,8436.0
1,4,4,23,165,9.0,0,9166.0
13,3,3,38,165,7.0,0,8121.0
21,2,1,49,160,9.0,0,7398.0
21,6,4,22,160,9.0,0,4668.0
8,2,1,49,245,2.0,0,4696.0
2,6,5,21,165,4.0,0,4756.0
7,3,3,73,170,10.0,0,3417.0
1,6,4,57,165,6.0,0,4021.0
1,2,5,38,165,5.0,0,8221.0
9,4,0,55,165,4.0,0,6887.0
9,5,5,6,170,29.0,0,4644.0
6,6,1,74,170,36.0,0,4644.0
8,4,4,9,180,1.0,0,4644.0
12,6,4,8,175,6.0,0,7281.0
8,4,0,27,180,1.0,0,4377.0
22,4,3,7,160,9.0,0,7293.0
7,2,0,43,165,9.0,0,4944.0
13,2,5,52,165,7.0,0,5160.0
11,1,3,25,160,7.0,0,4530.0
11,2,3,65,155,7.0,0,5160.0
22,2,1,42,160,9.0,0,7608.0
6,2,3,58,170,1.0,0,6887.0
19,5,4,49,175,9.0,0,5575.0
6,1,1,58,260,2.0,0,5136.0
9,2,5,38,165,5.0,0,13760.0
14,5,0,18,170,9.0,0,3527.0
9,5,1,73,170,38.0,0,4644.0
12,5,5,48,175,7.0,0,6126.0
0,0,5,2,170,1.0,0,11791.0
9,6,5,91,170,43.0,0,3264.0
1,0,3,71,165,4.0,0,4021.0
20,0,1,76,170,9.0,0,3265.0
7,4,5,57,175,3.0,0,6361.0
13,2,0,50,165,7.0,0,5160.0
8,1,5,26,245,7.0,0,4696.0
7,3,5,88,175,49.0,0,3925.0
7,0,3,57,175,8.0,0,5554.0
9,2,3,86,165,29.0,0,4644.0
9,0,4,59,165,8.0,0,6887.0
11,0,5,58,160,7.0,0,6651.0
8,5,4,28,175,3.0,0,4644.0
3,4,4,58,165,2.0,0,4021.0
6,4,5,1,275,10.0,0,10644.0
7,3,1,71,170,11.0,0,3417.0
9,6,5,49,170,8.0,0,4944.0
8,4,4,58,245,23.0,0,4696.0
6,4,5,43,260,5.0,0,6568.0
22,1,1,9,165,9.0,0,7293.0
6,4,5,85,175,23.0,0,4644.0
11,1,1,30,160,7.0,0,8121.0
7,1,5,33,165,9.0,0,4944.0
17,4,4,30,485,9.0,0,4417.0
0,4,4,2,165,9.0,0,9113.0
19,0,3,85,175,9.0,0,3265.0
6,3,5,74,170,3.0,0,4644.0
6,6,3,48,275,39.0,0,5531.0
3,2,1,42,165,1.0,0,7381.0
5,3,5,74,160,5.0,0,5465.0
22,6,0,47,160,9.0,0,7398.0
6,6,5,0,275,2.0,0,11885.0
0,5,3,89,170,1.0,0,3548.0
15,1,0,38,175,9.0,0,6205.0
3,1,5,26,165,9.0,0,7381.0
7,3,0,30,175,7.0,0,6361.0
2,2,0,29,165,7.0,0,8221.0
11,6,3,41,160,7.0,0,4530.0
1,2,5,24,165,9.0,0,7381.0
8,6,5,77,180,49.0,0,3925.0
11,4,4,9,155,3.0,0,5160.0
6,4,3,42,275,1.0,0,4691.0
12,1,1,23,175,7.0,0,5160.0
9,4,2,4,170,7.0,0,6991.0
6,3,1,78,285,19.0,0,4011.0
20,0,1,34,170,9.0,0,7149.0
12,1,5,26,175,1.0,0,5160.0
8,0,4,3,180,1.0,0,8041.0
0,2,3,72,170,9.0,0,4651.0
21,1,3,4,175,9.0,0,8448.0
6,4,3,77,170,8.0,0,4644.0
10,0,0,14,180,7.0,0,7806.0
18,3,5,67,170,9.0,0,3579.0
22,4,0,76,165,9.0,0,5508.0
12,1,5,12,175,7.0,0,5160.0
15,4,1,75,175,9.0,0,3211.0
6,3,5,32,285,2.0,0,4697.0
22,3,3,73,160,8.0,0,5508.0
18,4,5,50,170,9.0,0,5575.0
4,0,0,49,165,65.0,0,5654.0
9,2,4,46,285,1.0,0,5040.0
6,0,1,20,175,17.0,0,8041.0
22,6,0,68,165,9.0,0,5508.0
13,4,3,56,165,7.0,0,5160.0
17,0,4,87,485,9.0,0,4417.0
7,2,3,9,175,1.0,0,4944.0
9,3,1,85,285,3.0,0,3629.0
5,1,0,3,160,3.0,0,8889.0
7,3,0,2,165,2.0,0,7517.0
7,4,4,72,175,47.0,0,3925.0
11,5,3,33,155,7.0,0,8121.0
6,0,4,10,170,14.0,0,6887.0
12,4,1,5,165,6.0,0,8436.0
22,0,1,27,160,9.0,0,5403.0
12,3,3,24,175,7.0,0,6126.0
13,3,5,11,165,1.0,0,3900.0
10,3,1,29,180,7.0,0,8121.0
1,0,1,20,165,9.0,0,9166.0
11,1,3,11,155,7.0,0,4530.0
8,1,0,24,175,1.0,0,4377.0
9,4,1,61,285,1.0,0,3629.0
19,6,3,34,175,9.0,0,5575.0
7,0,5,58,175,8.0,0,5554.0
19,0,5,58,175,9.0,0,4377.0
1,3,5,81,165,6.0,0,3548.0
8,1,3,18,245,48.0,0,4696.0
22,5,4,70,160,9.0,0,4983.0
7,5,4,0,175,3.0,0,11122.0
6,3,4,40,175,10.0,0,8671.0
9,0,4,80,285,5.0,0,3788.0
6,5,0,60,170,10.0,0,6887.0
6,3,0,37,285,5.0,0,6270.0
6,6,3,20,170,14.0,0,6361.0
18,5,1,59,170,9.0,0,3579.0
6,1,4,48,260,2.0,0,6342.0
22,0,3,43,165,9.0,0,7398.0
21,2,0,29,160,9.0,0,7398.0
6,1,4,69,260,14.0,0,4549.0
6,2,1,14,260,5.0,0,6834.0
0,3,3,17,165,9.0,0,7591.0
9,5,5,76,285,1.0,0,3629.0
0,6,4,15,170,5.0,0,4756.0
10,2,3,44,180,7.0,0,7281.0
0,1,3,25,170,9.0,0,7381.0
7,6,4,71,165,4.0,0,3417.0
9,6,3,76,280,10.0,0,4011.0
6,0,4,59,175,10.0,0,8041.0
12,2,4,25,165,7.0,0,5160.0
13,3,0,16,165,6.0,0,3900.0
9,1,1,9,165,6.0,0,8041.0
10,3,5,18,180,1.0,0,4530.0
13,4,4,9,165,7.0,0,4530.0
8,2,4,46,175,5.0,0,6887.0
6,1,3,4,285,59.0,0,7888.0
17,4,4,65,485,9.0,0,4417.0
9,6,1,18,165,8.0,0,3579.0
16,5,3,40,170,9.0,0,4839.0
2,5,4,28,165,9.0,0,7381.0
6,5,5,27,285,2.0,0,4697.0
0,4,5,1,170,9.0,0,8326.0
6,6,3,48,260,7.0,0,6200.0
12,1,3,18,175,7.0,0,4530.0
10,4,2,4,180,7.0,0,11691.0
7,3,4,47,170,1.0,0,4644.0
11,4,3,21,155,6.0,0,5160.0
6,6,5,35,170,7.0,0,6887.0
22,2,0,57,165,9.0,0,7608.0
4,0,1,41,165,68.0,0,5654.0
6,1,1,79,260,10.0,0,4549.0
16,2,5,87,170,9.0,0,3527.0
7,6,1,18,165,1.0,0,3417.0
20,6,0,19,170,9.0,0,3925.0
19,4,0,48,400,9.0,0,6727.0
9,3,5,53,165,1.0,0,6887.0
5,1,4,20,160,11.0,0,3784.0
6,4,0,20,175,2.0,0,4644.0
9,4,1,47,285,1.0,0,4557.0
7,5,0,74,175,39.0,0,3925.0
7,1,5,47,175,5.0,0,5554.0
22,0,4,38,160,9.0,0,8658.0
15,5,3,75,175,9.0,0,3211.0
22,0,1,27,160,9.0,0,5403.0
18,0,2,5,170,9.0,0,9669.0
9,6,1,60,285,3.0,0,3788.0
18,4,5,78,170,9.0,0,3265.0
8,6,4,15,180,48.0,0,3925.0
6,4,0,27,170,53.0,0,5554.0
6,1,4,90,170,29.0,0,3925.0
6,0,5,9,170,20.0,0,6887.0
10,1,4,13,170,7.0,0,7281.0
8,0,3,43,175,10.0,0,5554.0
3,2,5,80,165,1.0,0,3548.0
19,4,0,62,175,9.0,0,3925.0
9,5,5,62,170,10.0,0,6887.0
6,6,4,29,170,2.0,0,4644.0
6,5,3,33,275,1.0,0,4587.0
3,4,5,1,165,9.0,0,8326.0
6,6,0,54,170,9.0,0,8041.0
16,3,3,17,170,9.0,0,3527.0
7,6,5,42,170,1.0,0,4644.0
10,6,1,67,180,7.0,0,5160.0
6,0,3,36,170,10.0,0,9928.0
9,3,0,2,165,2.0,0,8671.0
9,1,0,52,165,8.0,0,6887.0
7,5,0,25,165,40.0,0,4377.0
12,3,0,65,165,7.0,0,5160.0
11,1,3,39,160,7.0,0,5160.0
4,3,0,65,165,50.0,0,3583.0
12,2,0,29,175,7.0,0,8121.0
18,3,4,40,170,9.0,0,4945.0
22,3,3,10,160,9.0,0,7293.0
9,0,1,69,285,5.0,0,3788.0
8,0,4,24,180,7.0,0,4644.0
6,6,4,43,260,3.0,0,7392.0
22,6,4,57,160,9.0,0,7398.0
7,4,1,5,175,6.0,0,8671.0
11,6,5,14,155,2.0,0,3900.0
8,3,3,52,175,2.0,0,5554.0
6,3,5,25,285,1.0,0,4011.0
4,4,1,40,165,2.0,0,3583.0
19,1,5,33,175,9.0,0,4377.0
5,1,3,46,160,20.0,0,3583.0
7,1,5,40,165,9.0,0,5554.0
12,6,0,5,175,4.0,0,8436.0
11,3,3,38,160,7.0,0,8121.0
7,1,5,68,170,26.0,0,3264.0
14,4,5,43,170,9.0,0,4273.0
13,3,5,74,165,7.0,0,3270.0
5,5,3,26,160,86.0,0,4594.0
6,4,5,29,170,51.0,0,5554.0
16,5,4,56,170,9.0,0,3873.0
10,4,0,13,180,7.0,0,7281.0
19,6,4,85,175,9.0,0,3265.0
7,3,0,58,175,5.0,0,5554.0
18,6,4,50,170,9.0,0,5575.0
6,3,3,17,260,2.0,0,5073.0
9,5,3,12,170,52.0,0,4644.0
6,0,4,10,285,26.0,0,6628.0
9,1,4,6,285,1.0,0,8795.0
20,4,4,23,170,9.0,0,3579.0
9,2,3,65,170,39.0,0,3925.0
9,5,4,70,165,34.0,0,3264.0
7,3,5,18,175,2.0,0,4377.0
0,3,1,36,165,6.0,0,8431.0
20,2,3,72,170,9.0,0,4377.0
1,1,0,52,170,9.0,0,8483.0
1,0,0,14,165,3.0,0,8851.0
7,5,4,84,165,37.0,0,3264.0
10,4,1,54,180,7.0,0,5160.0
21,1,5,12,160,9.0,0,7293.0
7,6,4,71,175,34.0,0,3925.0
7,6,5,0,175,1.0,0,9828.0
8,0,0,7,180,7.0,0,10452.0
12,6,5,7,165,7.0,0,6126.0
3,0,1,55,165,6.0,0,4651.0
6,5,0,53,285,32.0,0,4011.0
12,3,5,32,165,7.0,0,8121.0
7,3,3,73,170,101.0,0,4377.0
8,4,5,85,180,37.0,0,3925.0
21,0,3,22,160,1.0,0,6558.0
6,0,0,84,170,33.0,0,3925.0
10,2,1,21,180,7.0,0,5160.0
8,5,5,27,175,10.0,0,4944.0
16,2,3,72,170,9.0,0,4273.0
1,0,4,3,165,2.0,0,17723.0
1,4,1,33,165,9.0,0,8221.0
22,6,0,26,165,9.0,0,4668.0
9,3,3,10,170,6.0,0,4644.0
6,4,4,16,285,40.0,0,4011.0
18,4,0,83,170,9.0,0,3265.0
9,5,3,54,170,3.0,0,6887.0
4,0,4,3,165,11.0,0,10198.0
8,1,0,38,245,9.0,0,4696.0
8,1,1,37,245,4.0,0,5606.0
9,3,4,75,170,10.0,0,3264.0
19,3,0,9,175,9.0,0,6887.0
10,4,1,61,180,1.0,0,3270.0
9,2,0,78,280,13.0,0,4976.0
16,3,0,37,170,9.0,0,6205.0
6,6,3,34,170,8.0,0,8041.0
19,3,3,80,400,9.0,0,4417.0
19,0,3,29,175,9.0,0,4377.0
6,6,1,32,170,7.0,0,8041.0
12,6,1,18,165,4.0,0,4530.0
17,2,3,65,485,9.0,0,4417.0
1,4,5,1,165,3.0,0,9113.0
21,1,5,54,175,7.0,0,7398.0
19,2,3,86,400,9.0,0,4667.0
8,5,1,80,175,47.0,0,3925.0
6,4,4,58,260,5.0,0,5203.0
9,5,1,59,170,10.0,0,4377.0
20,0,3,43,170,9.0,0,3925.0
6,6,1,67,170,5.0,0,4644.0
9,1,4,83,170,26.0,0,3264.0
7,0,1,41,175,7.0,0,6361.0
6,6,3,27,175,4.0,0,4644.0
9,5,4,28,285,11.0,0,7813.0
6,0,0,77,285,49.0,0,4011.0
7,4,5,78,165,13.0,0,3264.0
7,3,5,60,175,3.0,0,5554.0
6,2,3,23,170,13.0,0,5554.0
12,0,0,28,175,7.0,0,8121.0
9,1,2,1,285,1.0,0,14863.0
10,4,4,2,170,7.0,0,9591.0
6,6,1,53,175,6.0,0,6887.0
1,1,1,51,170,9.0,0,8483.0
13,1,1,30,165,7.0,0,8121.0
9,1,2,1,165,2.0,0,9928.0
9,2,4,25,285,2.0,0,5136.0
17,6,0,89,485,9.0,0,4417.0
6,4,3,42,285,2.0,0,4697.0
20,6,3,41,170,9.0,0,4377.0
22,5,1,59,160,9.0,0,5508.0
8,6,1,4,175,3.0,0,8041.0
6,2,1,56,275,2.0,0,5023.0
22,3,0,16,160,9.0,0,6348.0
12,0,4,80,175,1.0,0,3270.0
1,6,0,54,165,6.0,0,4021.0
8,5,4,28,175,13.0,0,4644.0
21,0,4,80,175,9.0,0,5193.0
15,4,1,61,175,9.0,0,3873.0
22,0,0,56,160,9.0,0,7398.0
13,2,1,70,165,7.0,0,5160.0
12,2,1,42,165,6.0,0,4530.0
16,1,0,52,170,9.0,0,5469.0
1,3,4,54,165,9.0,0,7381.0
7,3,3,45,170,10.0,0,4944.0
6,5,3,5,275,6.0,0,10190.0
22,0,3,57,160,9.0,0,7398.0
0,0,1,34,165,4.0,0,9376.0
12,3,4,19,175,7.0,0,4530.0
9,1,3,18,165,3.0,0,3579.0
0,5,4,35,170,9.0,0,8221.0
6,1,3,81,170,15.0,0,4644.0
16,1,5,26,170,9.0,0,4273.0
0,2,4,67,170,1.0,0,4021.0
7,4,1,68,170,112.0,0,4377.0
5,5,1,45,160,3.0,0,3583.0
9,5,0,25,170,28.0,0,4644.0
20,4,0,83,170,9.0,0,3265.0
22,6,0,40,160,9.0,0,7398.0
19,4,5,64,175,9.0,0,3925.0
17,0,2,5,485,9.0,0,10613.0
10,1,0,38,180,7.0,0,7281.0
7,3,5,46,165,1.0,0,4644.0
16,5,1,45,170,9.0,0,5469.0
9,4,1,68,280,9.0,0,4011.0
6,2,3,65,170,6.0,0,3925.0
6,1,3,46,285,3.0,0,4976.0
11,2,1,56,155,5.0,0,5160.0
21,5,4,42,160,6.0,0,7398.0
12,5,0,32,175,7.0,0,8121.0
19,2,1,14,400,9.0,0,8839.0
5,1,3,67,160,37.0,0,3583.0
6,6,1,53,285,39.0,0,4011.0
8,5,5,55,180,2.0,0,6361.0
6,3,0,30,170,2.0,0,6887.0
8,2,1,35,245,12.0,0,12132.0
8,5,4,84,175,41.0,0,3925.0
7,4,4,86,170,32.0,0,3417.0
9,2,3,65,285,1.0,0,4208.0
19,6,5,91,175,9.0,0,3265.0
9,0,0,63,170,72.0,0,3925.0
22,0,3,8,160,9.0,0,7713.0
18,4,0,76,170,9.0,0,3265.0
2,5,0,67,165,1.0,0,3548.0
16,4,1,68,170,9.0,0,3527.0
12,4,4,79,165,7.0,0,3270.0
21,0,0,35,175,9.0,0,11178.0
12,6,4,29,175,7.0,0,5160.0
7,1,0,31,170,10.0,0,4644.0
13,0,2,5,165,7.0,0,7281.0
7,1,0,80,170,46.0,0,3579.0
18,1,1,65,170,9.0,0,3265.0
9,2,4,4,170,1.0,0,7517.0
0,3,5,39,165,8.0,0,8431.0
6,6,5,77,260,6.0,0,4208.0
19,5,0,53,400,9.0,0,4733.0
6,0,0,0,260,2.0,0,21234.0
1,3,0,30,165,9.0,0,8221.0
18,6,0,61,170,9.0,0,3265.0
21,0,5,16,160,9.0,0,6558.0
0,4,4,9,165,8.0,0,7171.0
7,6,0,82,175,58.0,0,3925.0
9,4,0,62,165,20.0,0,4644.0
6,0,4,3,170,4.0,0,9928.0
21,2,4,67,160,9.0,0,4983.0
6,2,1,49,170,4.0,0,6887.0
8,4,4,2,175,38.0,0,8041.0
6,0,1,69,170,3.0,0,4644.0
9,5,5,69,280,20.0,0,4011.0
22,5,5,83,160,9.0,0,5508.0
4,3,0,44,165,49.0,0,4594.0
22,3,0,16,165,9.0,0,5403.0
9,3,0,16,165,46.0,0,4644.0
21,2,3,65,160,9.0,0,5508.0
10,1,0,31,180,7.0,0,8121.0
9,3,4,33,170,7.0,0,6991.0
20,2,5,80,170,9.0,0,3265.0
6,4,3,14,260,5.0,0,6444.0
7,1,1,65,170,25.0,0,3264.0
21,4,5,15,175,9.0,0,4353.0
9,3,1,43,285,1.0,0,5040.0
4,0,3,8,165,3.0,0,5180.0
22,1,5,89,160,9.0,0,5508.0
8,3,1,43,175,1.0,0,5554.0
1,4,1,61,165,7.0,0,4021.0
11,3,4,82,160,1.0,0,3270.0
6,5,0,18,165,4.0,0,4644.0
7,4,0,76,175,16.0,0,3925.0
10,4,3,35,180,7.0,0,8121.0
22,1,1,58,160,8.0,0,5508.0
7,2,5,45,175,9.0,0,5554.0
19,4,5,15,400,9.0,0,5047.0
10,5,4,42,180,7.0,0,8436.0
4,2,3,44,165,51.0,0,4594.0
8,2,0,8,245,5.0,0,8723.0
21,3,5,53,175,6.0,0,7398.0
3,3,3,38,165,2.0,0,8221.0
4,1,5,75,165,1.0,0,5465.0
21,6,4,43,160,8.0,0,7398.0
10,1,1,2,180,3.0,0,8436.0
9,2,0,78,170,44.0,0,3925.0
8,6,4,36,175,7.0,0,6361.0
6,6,5,35,275,4.0,0,5125.0
14,2,0,57,170,9.0,0,4273.0
19,2,3,72,175,9.0,0,4377.0
8,6,5,28,175,9.0,0,4644.0
5,4,0,6,160,10.0,0,6069.0
13,0,4,73,165,3.0,0,3270.0
1,0,0,0,165,5.0,0,28486.0
6,1,3,39,260,1.0,0,5938.0
7,3,4,33,170,7.0,0,4944.0
22,3,1,43,160,4.0,0,7398.0
7,5,0,81,170,66.0,0,3579.0
0,3,4,33,165,9.0,0,7591.0
5,1,3,11,160,4.0,0,4220.0
6,6,5,91,260,8.0,0,4208.0
18,3,0,79,170,9.0,0,3265.0
2,1,0,52,165,9.0,0,9166.0
5,5,3,68,160,51.0,0,3583.0
8,0,0,84,245,22.0,0,4696.0
6,6,0,19,175,16.0,0,4644.0
9,4,4,30,165,16.0,0,4377.0
10,4,3,21,180,2.0,0,4530.0
7,6,5,21,170,47.0,0,3579.0
22,3,3,59,160,9.0,0,7398.0
6,3,1,22,260,1.0,0,6570.0
18,0,4,59,170,9.0,0,4377.0
18,0,4,38,170,9.0,0,8095.0
8,2,0,71,170,47.0,0,4644.0
12,1,5,82,175,7.0,0,5160.0
8,0,0,84,180,34.0,0,3925.0
2,4,1,47,165,9.0,0,9166.0
8,1,3,32,175,10.0,0,6361.0
10,1,5,40,180,7.0,0,7281.0
20,1,0,80,170,9.0,0,3265.0
8,5,4,84,180,46.0,0,3925.0
22,4,3,0,160,2.0,0,16585.0
7,1,4,90,165,28.0,0,3264.0
19,6,3,13,175,9.0,0,6887.0
4,3,0,79,165,59.0,0,3583.0
12,4,5,64,175,7.0,0,5160.0
11,0,4,59,160,7.0,0,6651.0
18,6,3,83,170,9.0,0,3265.0
8,4,0,62,245,31.0,0,4696.0
2,5,4,7,165,3.0,0,8326.0
21,5,4,42,175,8.0,0,7398.0
1,0,0,21,165,9.0,0,9166.0
10,6,1,67,180,7.0,0,5160.0
22,3,5,53,160,9.0,0,7398.0
16,6,1,46,170,9.0,0,5469.0
2,4,3,56,165,2.0,0,4651.0
21,3,4,61,160,8.0,0,7398.0
9,0,0,70,285,3.0,0,3788.0
9,6,4,22,165,6.0,0,3417.0
4,6,5,63,165,45.0,0,4220.0
3,3,1,78,165,6.0,0,3548.0
6,3,3,80,285,18.0,0,4011.0
10,1,1,65,180,7.0,0,3270.0
8,4,5,29,175,9.0,0,4644.0
7,5,4,0,175,1.0,0,11122.0
6,0,5,86,170,34.0,0,3925.0
1,6,4,36,165,7.0,0,7381.0
7,3,0,23,165,39.0,0,4377.0
19,5,1,24,175,9.0,0,4377.0
12,2,1,21,175,7.0,0,7281.0
6,2,3,9,275,7.0,0,7779.0
9,6,3,34,280,1.0,0,4998.0
5,6,1,53,160,24.0,0,3583.0
9,1,5,5,165,1.0,0,6361.0
7,6,0,12,165,96.0,0,5554.0
4,5,3,33,165,57.0,0,4594.0
12,4,3,14,165,7.0,0,4530.0
9,2,5,45,170,10.0,0,4944.0
12,3,3,17,175,7.0,0,4530.0
6,0,5,72,170,27.0,0,4944.0
22,6,4,43,160,9.0,0,7398.0
10,1,5,68,180,7.0,0,3270.0
19,0,1,34,400,9.0,0,8145.0
7,5,4,35,175,8.0,0,5554.0
0,4,4,44,170,9.0,0,8221.0
6,2,3,51,260,6.0,0,5203.0
22,0,3,29,160,9.0,0,5403.0
14,1,3,25,170,9.0,0,4839.0
12,3,0,16,175,5.0,0,4530.0
2,1,0,80,165,3.0,0,3548.0
4,2,3,2,165,2.0,0,8009.0
7,2,5,17,165,7.0,0,4377.0
7,6,5,49,165,9.0,0,4944.0
22,3,0,72,160,9.0,0,5508.0
10,0,0,14,170,7.0,0,7281.0
5,2,0,22,160,8.0,0,5465.0
6,6,4,64,170,13.0,0,3925.0
19,4,0,13,175,9.0,0,6887.0
12,5,5,62,175,7.0,0,7281.0
22,5,1,31,160,9.0,0,6348.0
7,0,3,1,165,2.0,0,10452.0
14,3,0,51,170,9.0,0,5469.0
6,6,3,27,170,53.0,0,4377.0
0,6,0,89,170,9.0,0,4021.0
20,6,1,88,170,9.0,0,3265.0
6,5,4,35,165,9.0,0,8041.0
6,1,4,48,175,3.0,0,6887.0
14,6,5,77,170,9.0,0,3211.0
0,4,4,16,170,9.0,0,4756.0
6,2,0,71,170,36.0,0,4644.0
9,5,0,88,170,33.0,0,4644.0
15,6,3,34,175,9.0,0,5469.0
9,2,4,81,165,8.0,0,3264.0
12,0,2,5,165,2.0,0,8436.0
0,0,4,87,170,8.0,0,4021.0
19,6,0,26,175,9.0,0,4377.0
3,6,4,29,165,9.0,0,4756.0
10,3,3,80,180,1.0,0,3270.0
7,2,4,18,175,44.0,0,3925.0
13,6,3,48,165,7.0,0,5160.0
9,0,5,2,170,5.0,0,8671.0
21,1,5,61,175,9.0,0,5508.0
2,6,5,56,165,5.0,0,5596.0
17,6,3,41,485,9.0,0,5363.0
12,4,1,40,165,7.0,0,4530.0
5,1,0,59,160,77.0,0,4220.0
20,6,4,1,170,9.0,0,7517.0
2,4,4,79,165,7.0,0,3548.0
11,2,4,32,160,7.0,0,8121.0
10,6,1,18,180,3.0,0,5160.0
9,3,0,44,285,1.0,0,5040.0
6,2,0,22,170,8.0,0,4644.0
21,0,5,23,160,8.0,0,6558.0
21,5,4,63,160,7.0,0,4983.0
1,3,5,18,165,9.0,0,7381.0
7,1,3,67,175,62.0,0,3925.0
10,6,3,34,180,7.0,0,8121.0
21,5,0,81,175,9.0,0,5508.0
1,3,1,43,165,9.0,0,8221.0
6,4,1,5,170,9.0,0,8041.0
21,6,5,63,175,9.0,0,5508.0
12,0,4,24,165,7.0,0,4530.0
7,5,3,12,170,49.0,0,3579.0
11,3,5,53,160,7.0,0,6126.0
6,4,3,42,170,8.0,0,8041.0
6,0,0,21,170,25.0,0,7280.0
12,3,0,58,175,7.0,0,6126.0
22,1,3,81,160,9.0,0,5508.0
12,2,5,66,175,7.0,0,5160.0
9,4,1,54,280,31.0,0,4011.0
12,3,4,61,175,7.0,0,6126.0
20,0,0,63,170,9.0,0,3925.0
8,4,3,84,180,37.0,0,3925.0
15,4,0,48,175,9.0,0,5469.0
11,5,4,7,155,5.0,0,6126.0
9,4,0,76,285,1.0,0,3629.0
